"V1","V2","V3","V4","V5","V6","V7"
0.00660603942989245,0.00387489175796962,0.00377162816070783,0.0025,0.0035,0.006,0.171166666666667
0.0352246613972778,0.0244215132293429,0.0173712228793379,0.0315,0.0525,0.0475,0.475333333333333
0.0307874104012893,0.0187590177791431,0.0144190889977111,0.0215,0.032,0.033,0.408166666666667
0.00951142255232696,0.00715236850876211,0.00532287056797265,0.0085,0.009,0.013,0.256333333333333
0.0162392891946017,0.0108971842878665,0.00789970326185559,0.0085,0.0135,0.018,0.2925
0.00018441927390791,0.000109375,0,0,0,0,0.0268333333333333
0.0196609956276488,0.0138963393154619,0.0109433404864621,0.0165,0.018,0.0265,0.3575
0.055173124290644,0.0392179591114453,0.0239850531295135,0.054,0.071,0.102,0.565833333333333
0,0,0,0,0,0,0.000166666666666667
0.00300065258740178,0.000293593311450454,0.00154474989296418,5e-04,0.001,0,0.101166666666667
0.0186928057703064,0.0105716629455055,0.00717651890286287,0.008,0.0175,0.022,0.322666666666667
0.0110319543161649,0.00674817877371053,0.00510276601083731,0.008,0.0125,0.0125,0.2585
0.0588307817408484,0.0394171148952281,0.0202860364598633,0.05,0.073,0.0795,0.573
0.0319331390621741,0.018774358417441,0.0111181038263461,0.024,0.028,0.036,0.403666666666667
0.034126945887737,0.0229029373346965,0.0159386885568559,0.037,0.048,0.0585,0.474666666666667
0.0368745238836502,0.0212143733645842,0.0150070104593394,0.0275,0.0395,0.0445,0.447166666666667
0.0385773457647859,0.0267115146840401,0.0168048292615319,0.0285,0.0455,0.06,0.4715
0.00360024524087024,0.00107284325107127,0.000607229734551163,0.0015,0.001,0.0015,0.100833333333333
0.00738081412634984,0.00229373266859218,0.00159713363135982,0.003,0.0045,0.0065,0.1795
0.0330048430157382,0.0186715030594267,0.0132037971573896,0.0215,0.0325,0.036,0.420666666666667
0.0547864975929923,0.0316153031442879,0.0265751614745207,0.0545,0.0695,0.085,0.566833333333333
0.0420979678400442,0.0316352125809219,0.0176984683299027,0.043,0.0545,0.063,0.506
0.000182442557442557,2.81593406593407e-05,0,0,0,0,0.0216666666666667
0.0411734374943593,0.0216544029223103,0.0164214416178266,0.034,0.04,0.05,0.460333333333333
0.0425365889929329,0.0302248031885997,0.0212618275329907,0.0375,0.0525,0.0645,0.5165
0.0402825769340257,0.0285601112738919,0.0190569091266893,0.0355,0.0475,0.0695,0.5005
0.0491748275264236,0.0289725600558083,0.0225023347872227,0.0435,0.0525,0.0715,0.528833333333333
0.00458786468796771,0.00201058040754355,0.00145963473505026,0.001,0.003,0.004,0.1655
0.00279315476190476,0.000517973098330241,0.000352784120641264,0,0.001,0.001,0.0851666666666667
0.0209063949809348,0.0110474093019074,0.00817696172039225,0.009,0.0135,0.0245,0.330333333333333
0.0263062518848087,0.017781266732606,0.0128092531629125,0.0265,0.034,0.044,0.415166666666667
0.0531578236238792,0.0322168128238743,0.0211932509024635,0.045,0.0575,0.068,0.531333333333333
0.0451811762598188,0.0304477245281035,0.0218788434054953,0.049,0.053,0.062,0.527833333333333
0.04096908225468,0.0269752271640019,0.0150084630240768,0.0235,0.04,0.0425,0.458
0.0356439825540382,0.0166247249953229,0.0129304548727626,0.0205,0.0335,0.037,0.438166666666667
0.0360175854399452,0.0233604956261032,0.0155332581944694,0.027,0.036,0.0405,0.448666666666667
0.0480043832468545,0.027192040689755,0.0198593295840294,0.042,0.06,0.06,0.5255
0.0429050509539516,0.0286453958852564,0.0207637693321767,0.0465,0.065,0.0815,0.516
0.0403471885240774,0.0278623703050867,0.0198922111358644,0.029,0.056,0.0695,0.519333333333333
0.0117297574347712,0.00663132612672136,0.00658982864383276,0.0065,0.007,0.0165,0.253
0.0251518436326542,0.0181765069921322,0.0120822071312156,0.014,0.0315,0.032,0.379833333333333
0.040331891176281,0.0221696572522195,0.0170742081291747,0.0265,0.0425,0.06,0.476
0.0458961964601348,0.0268969383546856,0.0185661160824289,0.038,0.0585,0.0585,0.512333333333333
0.00656566022846617,0.00464540255989432,0.00159583942842871,0.003,0.003,0.0045,0.166166666666667
0.0484116439998586,0.030598688041067,0.0268622157588976,0.0365,0.062,0.0695,0.528333333333333
0.0165229870400124,0.00843936249796795,0.00728394903601135,0.011,0.0145,0.019,0.294
0.0620276420459666,0.0350649847954205,0.0258614398247055,0.052,0.078,0.0885,0.584666666666667
0.0289854111395821,0.0198019260233036,0.0100797714841622,0.017,0.0255,0.038,0.377
0.052965897696156,0.0285762609938963,0.0260946229589075,0.037,0.0625,0.084,0.536833333333333
0.0340608315038806,0.0245778070784527,0.0166120249552405,0.025,0.0445,0.061,0.4675
0.00778202477086406,0.00485709930151988,0.00358928251582472,0.0025,0.0105,0.006,0.1945
0,0,0,0,0,0,0.00366666666666667
0.0247762364315525,0.010439110342658,0.00895065589891972,0.0165,0.021,0.027,0.356333333333333
0.0517328741859453,0.0301671492835775,0.0220734644009051,0.0395,0.064,0.063,0.531
0.00872853638619123,0.00723433360341327,0.00267889287909892,0.0045,0.0075,0.006,0.2195
0.0295954583878893,0.0166803288734674,0.0144063765028323,0.0175,0.0365,0.054,0.448333333333333
0.0471182389536031,0.0336012944769199,0.0225878492667576,0.0365,0.055,0.0725,0.537833333333333
0.0590113064128201,0.0310319814842591,0.0213121405813726,0.041,0.0585,0.071,0.543833333333333
0.015934866786999,0.0107985374392769,0.00617960608429015,0.0095,0.0165,0.0175,0.299333333333333
0.0475189760368746,0.0321015970786707,0.0224078713991336,0.0555,0.062,0.0745,0.538833333333333
0.0265695008951594,0.0175938161850098,0.0108225593512613,0.013,0.023,0.0305,0.378
0.0385684202750843,0.0285309088787025,0.0166664393008964,0.029,0.0455,0.0545,0.477
0.0521276424737873,0.0348444622481556,0.0249947841434259,0.0435,0.0655,0.0815,0.542666666666667
0.0302259793296361,0.0166349127994228,0.01517347118016,0.018,0.0285,0.0385,0.407
0.0147926251151307,0.00654857479431343,0.00588908096161541,0.007,0.009,0.013,0.2525
0.0450099883060308,0.0241008882350606,0.0185282828497022,0.031,0.037,0.0595,0.481833333333333
0.0266374561091797,0.0121415872196948,0.00714968006130073,0.0185,0.0185,0.0185,0.331666666666667
0.020394713719899,0.0157330517170597,0.00764290672471637,0.015,0.0205,0.0235,0.351833333333333
0.0225707291360682,0.0126830595845537,0.00957455429394501,0.0135,0.0235,0.026,0.3565
0.0407383974720904,0.0245674972863097,0.0170904436005074,0.0345,0.046,0.0485,0.483333333333333
0.00238308030237975,0.000839690300541949,0.000735843438968439,0.001,0.003,0.0015,0.0958333333333333
0.0327845456868892,0.0226406198625678,0.0117790363129481,0.0225,0.0295,0.042,0.430666666666667
0.020715330100549,0.0108446724393416,0.00779175900687462,0.0135,0.0135,0.0185,0.309833333333333
0.0477571064612018,0.0301329708082753,0.0199229313043674,0.041,0.054,0.0555,0.499333333333333
0.0352862716104612,0.0194166965927452,0.014928702228492,0.0205,0.0395,0.0375,0.428
0.00735664707316493,0.00341917938043167,0.00279401510806044,0.003,0.007,0.008,0.211
0.0379860118717762,0.0180311612289003,0.0157450598285316,0.0225,0.041,0.0505,0.4465
0.00712971704296785,0.0103244376486447,0.00476741226249947,0.005,0.0145,0.0165,0.276666666666667
0.0562019444235565,0.0308368183146311,0.0234073023970239,0.0375,0.0515,0.075,0.541166666666667
0.0351780227066373,0.0232007534742463,0.0143924780808433,0.0275,0.0365,0.0505,0.4375
0.0545660966785439,0.0336202100060895,0.025580038100497,0.046,0.0695,0.0745,0.552666666666667
0.00421411737809403,0.000880396164081229,0.00104492490734374,0.001,0.001,0.003,0.118
0.0564976136796451,0.0338798152069083,0.024560761266894,0.043,0.0645,0.0905,0.573
0.0121169879704392,0.00864837531376721,0.0057025431675261,0.0055,0.0105,0.0165,0.273166666666667
0.00588307774422701,0.00520849231627329,0.00174705643232429,0.002,0.0055,0.006,0.203
0.0334351885349099,0.0181353348811644,0.0133920404126474,0.0205,0.0255,0.031,0.417666666666667
0.0422001345318974,0.0311826089673075,0.0174929664298837,0.0305,0.042,0.051,0.483833333333333
0.0499836430468142,0.0348386485024985,0.023931284848274,0.0475,0.066,0.093,0.555333333333333
0.0544197196973285,0.0334571596541301,0.0243438560869677,0.0465,0.069,0.0805,0.557166666666667
0.0423521583828853,0.0291103747679828,0.0186432215236001,0.043,0.05,0.059,0.494666666666667
0.014240930710149,0.00685423025650673,0.0040727478593883,0.005,0.0095,0.01,0.251833333333333
0.000715659340659341,0.000431477176669484,0.000424039921464372,5e-04,5e-04,0.001,0.0791666666666667
0.00767188301867685,0.00473163652243666,0.00266004937488142,0.0025,0.007,0.0055,0.174
5e-04,0.000156239593739594,9.20897284533648e-05,0,5e-04,5e-04,0.0218333333333333
0.0309494756471044,0.0195088135223517,0.0132518104033551,0.0205,0.036,0.037,0.411833333333333
0.004871261950131,0.00230608974358974,0.000911127404087569,0.0035,0.0025,0.003,0.141166666666667
0.00146195768517197,0.0017789984882842,0.000803686998627475,0.001,0.002,0.0015,0.1145
0.00330755925621997,0.00277982238406689,0.00125701200254772,0.001,0.0045,0.0045,0.128833333333333
0.0440072781923595,0.0320802437807749,0.0246404509646914,0.045,0.066,0.072,0.545666666666667
0.00811191504131637,0.00451558657480933,0.00316657967387967,0.004,0.0055,0.009,0.2065
0.0271202989160742,0.0149082613389296,0.0126535524537507,0.017,0.0195,0.0305,0.3795
0.0328159342851135,0.0195338708685856,0.0163929075573943,0.022,0.033,0.0465,0.421
0.00234969940773512,0.00160951639935156,0.000961426965891252,5e-04,0.004,0.005,0.1285
0.0457176784073587,0.0258132294567459,0.0215397823412643,0.0365,0.0555,0.0635,0.517
0.00930820411510888,0.00559496568907283,0.00536199049227188,0.0055,0.0095,0.008,0.239833333333333
0.0246988835229787,0.01528258542305,0.0116430380644326,0.0105,0.0235,0.033,0.379833333333333
0.0461999852227521,0.0282634566391447,0.0213792254034977,0.0405,0.057,0.069,0.5305
0.0324940332736209,0.021940098788524,0.01432075830522,0.0235,0.0315,0.043,0.433666666666667
0.0187234480866864,0.0118028948995437,0.00859198890985573,0.0115,0.012,0.017,0.309333333333333
0.000142857142857143,0.000285714285714286,0,0,0,0,0.0288333333333333
0.0124041000728376,0.00844430670761371,0.00727537669634635,0.0065,0.0085,0.0185,0.2835
0.032831749464191,0.0215197251619917,0.0165018231690994,0.032,0.036,0.0515,0.4675
0.0103581192813081,0.00672615441592038,0.00334048768755541,0.008,0.0075,0.0145,0.237833333333333
0.0410141707248464,0.0293780004524334,0.0191333716638908,0.0345,0.047,0.0655,0.5055
0.0448072956400816,0.0229246836010618,0.0199562298886802,0.0295,0.048,0.063,0.488833333333333
0.00471970980858968,0.00227190093585698,0.00302645810979144,0.0025,0.006,0.007,0.168833333333333
0.0160590355153004,0.0080042667944283,0.00730187843275297,0.009,0.013,0.0135,0.293
0.0125770663594663,0.00964256461882274,0.00484573471781576,0.006,0.01,0.011,0.252
0.0490169075149299,0.029834034820025,0.0214668691710002,0.0445,0.069,0.072,0.53
0.0206843108506237,0.0142256867480394,0.00726740574987921,0.0135,0.0195,0.0225,0.325166666666667
0.0452766120831298,0.0325127772939388,0.0188940777573289,0.043,0.058,0.066,0.51
0.0097173169585807,0.0083939301855136,0.00587940989320339,0.0075,0.012,0.018,0.262166666666667
0.00319621970291613,0.00149401045383188,0.00116245807773291,0.001,0.002,0.007,0.118833333333333
0.0317673973806461,0.01821118209727,0.0136542542456957,0.0195,0.0335,0.0475,0.432833333333333
0.0372210278132531,0.0193824009215469,0.0130944669967363,0.029,0.035,0.046,0.4565
0.011603486770403,0.00539780933136359,0.0051509196692095,0.0045,0.0055,0.008,0.223166666666667
0.00330077897720411,0.00276602843635811,0.00239339868134511,0.002,0.004,0.0045,0.155333333333333
0.014040790637483,0.00691974404182509,0.00453736942574667,0.0055,0.0125,0.0175,0.269333333333333
0.00301750630322059,0.0015631223172432,0.00211665508763723,0,0.002,0.002,0.107166666666667
0.00611484261659087,0.00398912466778975,0.00448559867271177,0.0015,0.0085,0.0065,0.1955
0.051069095636541,0.0311115942105749,0.0251643211666942,0.0505,0.0655,0.0755,0.551666666666667
0.0373910351632872,0.0280462239949643,0.0200569398109653,0.0355,0.0515,0.0565,0.498166666666667
0.0199653490667605,0.0103656295166374,0.00933649248592378,0.0125,0.0175,0.02,0.341166666666667
0.00170250830518688,0.00190431912409934,0.00147741136839351,5e-04,0.002,0.0025,0.0953333333333333
0.0475364630271509,0.030938413954391,0.0218399037740797,0.045,0.0505,0.0685,0.5415
0.0419656574000325,0.0261957159031991,0.0211006693496322,0.0395,0.0575,0.0585,0.505333333333333
0.0085670984521431,0.00449996332425622,0.00241555848226865,0.002,0.0065,0.006,0.171833333333333
0.029127027286028,0.0173243828516923,0.0111989776233913,0.02,0.028,0.026,0.412
0.000125,3.51859678782756e-05,0.000211796726001271,0,0,0.0015,0.034
0.0189620335824912,0.0154843058775886,0.00996471313180104,0.014,0.024,0.031,0.345333333333333
0.0394039250322913,0.0252374083172381,0.0174468277736858,0.0385,0.037,0.0625,0.490666666666667
0.0336008755767903,0.017401748795683,0.0116677857435397,0.02,0.028,0.0385,0.405833333333333
0.0174654301014503,0.00755315089140118,0.00505497372451013,0.007,0.0145,0.0085,0.258666666666667
0.0578854122255302,0.0364828487980813,0.0247776690840779,0.059,0.0775,0.088,0.5745
0.0264097783637565,0.0134968457913978,0.0085560425033374,0.018,0.0295,0.027,0.3595
